[ID Trabajador ,  Nombre ,  Apellido P. ,  Apellido M. ,  Antiguedad ,  Calle ,  Colonia ,  Municipio ,  Proyectos Vigentes , null, null,  Proyectos Historicos , null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[1, Sebastian, Jimenez, Dominguez, 16, Libertad No 1700,Zona Centro,Chihuahua, Robomart - El Supermercado Autonomo que Llega hasta tu Casa, null, null, Proteon - La Maquina Expendedora que Prepara tu Shake de Proteina, Ulmer Nest - Refugios Inteligentes para Personas sin Hogar, BVG Adidas - Los Sneakers que te dan Acceso Ilimitado al Transporte Publico, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, Nuro - El Vehiculo que Entregara tus Compras, Urban Rigger - Residencias Flotantes para Estudiantes, Lilium - proyecto que Convertir los Techos de la Ciudad en Aeropuertos, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[12, Matias, Navarro, Gomez, 12, Hidalgo No 64,San Marcos Centro,San Marcos, SafetyNet - La Red que Salvara a Millones de Peces, Aura - La Sofisticada Computadora que no Tiene Monitor, Aura - La Sofisticada Computadora que no Tiene Monitor, O Wind - La Turbina que te Permite Generar Electricidad, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, Mirror - El Gimnasio que cabe en un Espejo, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, Time Off - El Reloj que elimina la Ansiedad digital, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, CycleWash - Una Innovadora Lavadora para Bicicletas, Urban Rigger - Residencias Flotantes para Estudiantes, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, Urban Rigger - Residencias Flotantes para Estudiantes, CycleWash - Una Innovadora Lavadora para Bicicletas, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, Mirror - El Gimnasio que cabe en un Espejo, O Wind - La Turbina que te Permite Generar Electricidad, Walkcar - El Vehículo Electrico que tiene el Tamaño de una Laptop, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, Creator - El Robot que Fabrica Hamburguesas, Mirror - El Gimnasio que cabe en un Espejo, Mimica - Las Etiquetas Inteligentes que Reducen el Desperdicio de Alimentos, Mashambas - El Rascacielos que Planea Alimentar a todo un Pueblo en Africa, Brewbot - La Maquina que te Permite Hacer tu Propia Cerveza en Casa, Bios - El Servicio que te Convierte en un Árbol Despues de Morir, CycleWash - Una Innovadora Lavadora para Bicicletas, Brewbot - La Maquina que te Permite Hacer tu Propia Cerveza en Casa, PAL-V - El Auto Urbano que Vuela, Urban Cultivator - El Gadget que te Permite Crecer Hierbas en tu Cocina, Wheelys 247 - Una Tienda de Conveniencia sin Empleados, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, Creator - El Robot que Fabrica Hamburguesas, Proteon - La Maquina Expendedora que Prepara tu Shake de Proteina, The Tyre Collective - El Dispositivo que Elimina la Contaminación de las Llantas, Lilium - proyecto que Convertir los Techos de la Ciudad en Aeropuertos, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, null, null, null, null, null, null]
[13, Sofia, Lopez, Rodriguez, 35, Tenochtitaln No 6002,Tierra Nueva,Cuauhtemoc, Mom - La Incubadora Economica que Salvara 1 Millon de Vidas, null, null, Brewbot - La Maquina que te Permite Hacer tu Propia Cerveza en Casa, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, Mimica - Las Etiquetas Inteligentes que Reducen el Desperdicio de Alimentos, Base - Una Cabina para Transportar a tu Mascota, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, Creator - El Robot que Fabrica Hamburguesas, Nuro - El Vehiculo que Entregara tus Compras, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[14, Diego, Romero, Gonzalez, 24, Enrique Creel No 4,Creel,Bocoyna, SafetyNet - La Red que Salvara a Millones de Peces, Bandi - El Robot que se Convertira en tu Guia Turistico, Aura - La Sofisticada Computadora que no Tiene Monitor, Proteon - La Maquina Expendedora que Prepara tu Shake de Proteina, Creator - El Robot que Fabrica Hamburguesas, Nuro - El Vehiculo que Entregara tus Compras, Urban Rigger - Residencias Flotantes para Estudiantes, O Wind - La Turbina que te Permite Generar Electricidad, Urban Cultivator - El Gadget que te Permite Crecer Hierbas en tu Cocina, Proteon - La Maquina Expendedora que Prepara tu Shake de Proteina, Lilium - proyecto que Convertir los Techos de la Ciudad en Aeropuertos, Mashambas - El Rascacielos que Planea Alimentar a todo un Pueblo en Africa, Zipline - Una Flotilla de Drones Transportadores de Sangre y Medicinas, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, Lilium - proyecto que Convertir los Techos de la Ciudad en Aeropuertos, Ulmer Nest - Refugios Inteligentes para Personas sin Hogar, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, Bios - El Servicio que te Convierte en un Árbol Despues de Morir, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, PAL-V - El Auto Urbano que Vuela, Base - Una Cabina para Transportar a tu Mascota, Wheelys 247 - Una Tienda de Conveniencia sin Empleados, Creator - El Robot que Fabrica Hamburguesas, Piestro - El Robot que Prepara Pizzas en 3 Minutos, Base - Una Cabina para Transportar a tu Mascota, Bios - El Servicio que te Convierte en un Árbol Despues de Morir, Walkcar - El Vehículo Electrico que tiene el Tamaño de una Laptop, At Skin - El Gagdet que Convierte tu Smartphone en Escaner de Piel, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[15, Sofia, Lopez, Alvarez, 2, Pal. Mpal. No 204,Ticul Centro,Ticul, Gentlewasher - La Lavadora Portatil que No Utiliza Electricidad, Robomart - El Supermercado Autonomo que Llega hasta tu Casa, Robomart - El Supermercado Autonomo que Llega hasta tu Casa, Urban Rigger - Residencias Flotantes para Estudiantes, At Skin - El Gagdet que Convierte tu Smartphone en Escaner de Piel, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, Brewbot - La Maquina que te Permite Hacer tu Propia Cerveza en Casa, PAL-V - El Auto Urbano que Vuela, PAL-V - El Auto Urbano que Vuela, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, O Wind - La Turbina que te Permite Generar Electricidad, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[16, Matias, Navarro, Lopez, 25, Antonio Nava Castillo No s/n,San Juan Ixcaquixtla,Ixcaquixtla, Robomart - El Supermercado Autonomo que Llega hasta tu Casa, null, null, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, Zipline - Una Flotilla de Drones Transportadores de Sangre y Medicinas, Proteon - La Maquina Expendedora que Prepara tu Shake de Proteina, Time Off - El Reloj que elimina la Ansiedad digital, Project Circleg - La Startup que crea Protesis Accesibles y Ecologicas, Piestro - El Robot que Prepara Pizzas en 3 Minutos, Mirror - El Gimnasio que cabe en un Espejo, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, O Wind - La Turbina que te Permite Generar Electricidad, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, Mashambas - El Rascacielos que Planea Alimentar a todo un Pueblo en Africa, Cafe X - Una Cafeteria Completamente Automatizada, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[17, Victoria, Garcia, Sanchez, 25, Constitucion No 15 B,Coyuca de Benitez Centro,Coyuca de Benitez, Bandi - El Robot que se Convertira en tu Guia Turistico, Senco - Un Innovador y Disruptivo Casco para Bomberos, Senco - Un Innovador y Disruptivo Casco para Bomberos, Infarm - Una Granja Techada, Project Circleg - La Startup que crea Protesis Accesibles y Ecologicas, Cafe X - Una Cafeteria Completamente Automatizada, Ulmer Nest - Refugios Inteligentes para Personas sin Hogar, CycleWash - Una Innovadora Lavadora para Bicicletas, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, Ulmer Nest - Refugios Inteligentes para Personas sin Hogar, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, Urban Cultivator - El Gadget que te Permite Crecer Hierbas en tu Cocina, Bios - El Servicio que te Convierte en un Árbol Despues de Morir, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, PAL-V - El Auto Urbano que Vuela, Urban Rigger - Residencias Flotantes para Estudiantes, Mirror - El Gimnasio que cabe en un Espejo, Urban Rigger - Residencias Flotantes para Estudiantes, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, Bios - El Servicio que te Convierte en un Árbol Despues de Morir, Bios - El Servicio que te Convierte en un Árbol Despues de Morir, Nuro - El Vehiculo que Entregara tus Compras, Precious Plastic - Un Proyecto en Busca de que Todos Podamos Reciclar, Urban Cultivator - El Gadget que te Permite Crecer Hierbas en tu Cocina, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[18, Regina, Gutierrez, Dominguez, 11, 27 de Septiembre No 16,Chicontepec de Tejeda,Chicontepec, Senco - Un Innovador y Disruptivo Casco para Bomberos, null, null, Wheelys 247 - Una Tienda de Conveniencia sin Empleados, Infarm - Una Granja Techada, BVG Adidas - Los Sneakers que te dan Acceso Ilimitado al Transporte Publico, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[19, Matias, Navarro, Fernandez, 23, Hidalgo No 22,Santo Domingo Zanatepec,Santo Domingo Zanatepec, SafetyNet - La Red que Salvara a Millones de Peces, Aura - La Sofisticada Computadora que no Tiene Monitor, null, Walkcar - El Vehículo Electrico que tiene el Tamaño de una Laptop, Bios - El Servicio que te Convierte en un Árbol Despues de Morir, Time Off - El Reloj que elimina la Ansiedad digital, Creator - El Robot que Fabrica Hamburguesas, O Wind - La Turbina que te Permite Generar Electricidad, O Wind - La Turbina que te Permite Generar Electricidad, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, BVG Adidas - Los Sneakers que te dan Acceso Ilimitado al Transporte Publico, Precious Plastic - Un Proyecto en Busca de que Todos Podamos Reciclar, Sodapop - La Bocina que Convierte Botellas de Plastico en Amplificadores, Precious Plastic - Un Proyecto en Busca de que Todos Podamos Reciclar, Cafe X - Una Cafeteria Completamente Automatizada, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, Urban Rigger - Residencias Flotantes para Estudiantes, Sodapop - La Bocina que Convierte Botellas de Plastico en Amplificadores, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, Zipline - Una Flotilla de Drones Transportadores de Sangre y Medicinas, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, Bios - El Servicio que te Convierte en un Árbol Despues de Morir, Brewbot - La Maquina que te Permite Hacer tu Propia Cerveza en Casa, Plenty - La Startup que Crece Vegetales en Pequeños Espacios Techados, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[20, Regina, Gutierrez, Gonzalez, 32, Independencia Nte No 3295,Ricardo Flores Magon Poniente,Guadalajara, Aura - La Sofisticada Computadora que no Tiene Monitor, Magic Leap - Un Revolucionario Gadget de Realidad Mixta, null, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, Walkcar - El Vehículo Electrico que tiene el Tamaño de una Laptop, Mimica - Las Etiquetas Inteligentes que Reducen el Desperdicio de Alimentos, Urban Rigger - Residencias Flotantes para Estudiantes, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, Piestro - El Robot que Prepara Pizzas en 3 Minutos, Wheelys 247 - Una Tienda de Conveniencia sin Empleados, Urban Rigger - Residencias Flotantes para Estudiantes, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, Plenty - La Startup que Crece Vegetales en Pequeños Espacios Techados, Urban Cultivator - El Gadget que te Permite Crecer Hierbas en tu Cocina, Mirror - El Gimnasio que cabe en un Espejo, PAL-V - El Auto Urbano que Vuela, Time Off - El Reloj que elimina la Ansiedad digital, Walkcar - El Vehículo Electrico que tiene el Tamaño de una Laptop, Mashambas - El Rascacielos que Planea Alimentar a todo un Pueblo en Africa, Time Off - El Reloj que elimina la Ansiedad digital, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[21, Camila, Torres, Munoz, 21, Mar Mediterraneo No 54,Tacuba,Miguel Hidalgo, Senco - Un Innovador y Disruptivo Casco para Bomberos, null, null, Twinkind - La Startup que te Inmortaliza en una Estatuilla, Bios - El Servicio que te Convierte en un Árbol Despues de Morir, Wheelys 247 - Una Tienda de Conveniencia sin Empleados, Twinkind - La Startup que te Inmortaliza en una Estatuilla, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, Ulmer Nest - Refugios Inteligentes para Personas sin Hogar, Mashambas - El Rascacielos que Planea Alimentar a todo un Pueblo en Africa, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, Piestro - El Robot que Prepara Pizzas en 3 Minutos, Creator - El Robot que Fabrica Hamburguesas, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, The Tyre Collective - El Dispositivo que Elimina la Contaminación de las Llantas, Mashambas - El Rascacielos que Planea Alimentar a todo un Pueblo en Africa, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, Ulmer Nest - Refugios Inteligentes para Personas sin Hogar, PAL-V - El Auto Urbano que Vuela, Time Off - El Reloj que elimina la Ansiedad digital, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[22, Miguel Angel, Hernandez, Navarro, 26, Hidalgo No 27,Amatepec,Amatepec, Bandi - El Robot que se Convertira en tu Guia Turistico, Aura - La Sofisticada Computadora que no Tiene Monitor, null, Time Off - El Reloj que elimina la Ansiedad digital, Mirror - El Gimnasio que cabe en un Espejo, Time Off - El Reloj que elimina la Ansiedad digital, Mimica - Las Etiquetas Inteligentes que Reducen el Desperdicio de Alimentos, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, BVG Adidas - Los Sneakers que te dan Acceso Ilimitado al Transporte Publico, Brewbot - La Maquina que te Permite Hacer tu Propia Cerveza en Casa, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, Proteon - La Maquina Expendedora que Prepara tu Shake de Proteina, Walkcar - El Vehículo Electrico que tiene el Tamaño de una Laptop, At Skin - El Gagdet que Convierte tu Smartphone en Escaner de Piel, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, Walkcar - El Vehículo Electrico que tiene el Tamaño de una Laptop, PAL-V - El Auto Urbano que Vuela, Bios - El Servicio que te Convierte en un Árbol Despues de Morir, Creator - El Robot que Fabrica Hamburguesas, Urban Rigger - Residencias Flotantes para Estudiantes, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]
[23, Valeria, Sanchez, Gomez, 40, Hidalgo No 1,Acambay,Acambay de Ruiz Castañeda, Robomart - El Supermercado Autonomo que Llega hasta tu Casa, null, null, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, Ulmer Nest - Refugios Inteligentes para Personas sin Hogar, Precious Plastic - Un Proyecto en Busca de que Todos Podamos Reciclar, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, Piestro - El Robot que Prepara Pizzas en 3 Minutos, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, Bios - El Servicio que te Convierte en un Árbol Despues de Morir, At Skin - El Gagdet que Convierte tu Smartphone en Escaner de Piel, Sodapop - La Bocina que Convierte Botellas de Plastico en Amplificadores, Twinkind - La Startup que te Inmortaliza en una Estatuilla, Cafe X - Una Cafeteria Completamente Automatizada, Brewbot - La Maquina que te Permite Hacer tu Propia Cerveza en Casa, Brewbot - La Maquina que te Permite Hacer tu Propia Cerveza en Casa, O Wind - La Turbina que te Permite Generar Electricidad, Time Off - El Reloj que elimina la Ansiedad digital, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, Zipline - Una Flotilla de Drones Transportadores de Sangre y Medicinas, Mirror - El Gimnasio que cabe en un Espejo, Plenty - La Startup que Crece Vegetales en Pequeños Espacios Techados, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, Base - Una Cabina para Transportar a tu Mascota, Lilium - proyecto que Convertir los Techos de la Ciudad en Aeropuertos, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, PAL-V - El Auto Urbano que Vuela, Zipline - Una Flotilla de Drones Transportadores de Sangre y Medicinas, Project Circleg - La Startup que crea Protesis Accesibles y Ecologicas, Nuro - El Vehiculo que Entregara tus Compras, Brewbot - La Maquina que te Permite Hacer tu Propia Cerveza en Casa, Mimica - Las Etiquetas Inteligentes que Reducen el Desperdicio de Alimentos, Mirror - El Gimnasio que cabe en un Espejo, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, Wheelys 247 - Una Tienda de Conveniencia sin Empleados, Ulmer Nest - Refugios Inteligentes para Personas sin Hogar, null, null, null, null]
[24, Sebastian, Jimenez, Munoz, 38, Morelos No 43,Tamazula de Gordiano Centro,Tamazula de Gordiano, Gentlewasher - La Lavadora Portatil que No Utiliza Electricidad, Robomart - El Supermercado Autonomo que Llega hasta tu Casa, null, Sodapop - La Bocina que Convierte Botellas de Plastico en Amplificadores, O Wind - La Turbina que te Permite Generar Electricidad, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, Time Off - El Reloj que elimina la Ansiedad digital, Nuro - El Vehiculo que Entregara tus Compras, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, Piestro - El Robot que Prepara Pizzas en 3 Minutos, Ulmer Nest - Refugios Inteligentes para Personas sin Hogar, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, Twinkind - La Startup que te Inmortaliza en una Estatuilla, PAL-V - El Auto Urbano que Vuela, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, At Skin - El Gagdet que Convierte tu Smartphone en Escaner de Piel, Piestro - El Robot que Prepara Pizzas en 3 Minutos, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, O Wind - La Turbina que te Permite Generar Electricidad, Mimica - Las Etiquetas Inteligentes que Reducen el Desperdicio de Alimentos, Cafe X - Una Cafeteria Completamente Automatizada, Ulmer Nest - Refugios Inteligentes para Personas sin Hogar, Piestro - El Robot que Prepara Pizzas en 3 Minutos, Walkcar - El Vehículo Electrico que tiene el Tamaño de una Laptop, Brewbot - La Maquina que te Permite Hacer tu Propia Cerveza en Casa, Creator - El Robot que Fabrica Hamburguesas, Othalo - El Proyecto que Quiere Construir Comunidades de Plastico, BVG Adidas - Los Sneakers que te dan Acceso Ilimitado al Transporte Publico, Project Circleg - La Startup que crea Protesis Accesibles y Ecologicas, Project Circleg - La Startup que crea Protesis Accesibles y Ecologicas, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, Plenty - La Startup que Crece Vegetales en Pequeños Espacios Techados, Walkcar - El Vehículo Electrico que tiene el Tamaño de una Laptop, The Tyre Collective - El Dispositivo que Elimina la Contaminación de las Llantas, PAL-V - El Auto Urbano que Vuela, Piestro - El Robot que Prepara Pizzas en 3 Minutos, Sodapop - La Bocina que Convierte Botellas de Plastico en Amplificadores, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, Urban Rigger - Residencias Flotantes para Estudiantes, Twinkind - La Startup que te Inmortaliza en una Estatuilla]
[25, Santiago, Martinez, Gomez, 39, Ignacio Zaragoza No 561,General Ignacio Zaragoza,Venustiano Carranza, Bandi - El Robot que se Convertira en tu Guia Turistico, null, null, Cafe X - Una Cafeteria Completamente Automatizada, Ulmer Nest - Refugios Inteligentes para Personas sin Hogar, Sodapop - La Bocina que Convierte Botellas de Plastico en Amplificadores, Piestro - El Robot que Prepara Pizzas en 3 Minutos, Walkcar - El Vehículo Electrico que tiene el Tamaño de una Laptop, Walkcar - El Vehículo Electrico que tiene el Tamaño de una Laptop, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, Creator - El Robot que Fabrica Hamburguesas, Mimica - Las Etiquetas Inteligentes que Reducen el Desperdicio de Alimentos, Nuro - El Vehiculo que Entregara tus Compras, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, At Skin - El Gagdet que Convierte tu Smartphone en Escaner de Piel, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, PAL-V - El Auto Urbano que Vuela, Urban Cultivator - El Gadget que te Permite Crecer Hierbas en tu Cocina, Cafe X - Una Cafeteria Completamente Automatizada, Piestro - El Robot que Prepara Pizzas en 3 Minutos, Bios - El Servicio que te Convierte en un Árbol Despues de Morir, Zipline - Una Flotilla de Drones Transportadores de Sangre y Medicinas, Mashambas - El Rascacielos que Planea Alimentar a todo un Pueblo en Africa, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, AIRO - El Vehiculo que Limpia la Contaminacion de Otros Autos, Sodapop - La Bocina que Convierte Botellas de Plastico en Amplificadores, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, Project Circleg - La Startup que crea Protesis Accesibles y Ecologicas, Zipline - Una Flotilla de Drones Transportadores de Sangre y Medicinas, Urban Cultivator - El Gadget que te Permite Crecer Hierbas en tu Cocina, Lilium - proyecto que Convertir los Techos de la Ciudad en Aeropuertos, Piestro - El Robot que Prepara Pizzas en 3 Minutos, The Tyre Collective - El Dispositivo que Elimina la Contaminación de las Llantas, Urban Rigger - Residencias Flotantes para Estudiantes, Infarm - Una Granja Techada, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, Infarm - Una Granja Techada, Lilium - proyecto que Convertir los Techos de la Ciudad en Aeropuertos, Urban Cultivator - El Gadget que te Permite Crecer Hierbas en tu Cocina, null, null]
[26, Victoria, Garcia, Romero, 10, Abasolo No 203,Panuco Centro,Panuco, Bandi - El Robot que se Convertira en tu Guia Turistico, null, null, At Skin - El Gagdet que Convierte tu Smartphone en Escaner de Piel, Urban Rigger - Residencias Flotantes para Estudiantes, Wheelys 247 - Una Tienda de Conveniencia sin Empleados, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, Urban Cultivator - El Gadget que te Permite Crecer Hierbas en tu Cocina, Wheelys 247 - Una Tienda de Conveniencia sin Empleados, Twinkind - La Startup que te Inmortaliza en una Estatuilla, Brewbot - La Maquina que te Permite Hacer tu Propia Cerveza en Casa, Twinkind - La Startup que te Inmortaliza en una Estatuilla, Urban Rigger - Residencias Flotantes para Estudiantes, Plenty - La Startup que Crece Vegetales en Pequeños Espacios Techados, Project Circleg - La Startup que crea Protesis Accesibles y Ecologicas, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, Urban Cultivator - El Gadget que te Permite Crecer Hierbas en tu Cocina, Urban Rigger - Residencias Flotantes para Estudiantes, Proteon - La Maquina Expendedora que Prepara tu Shake de Proteina, Creator - El Robot que Fabrica Hamburguesas, CycleWash - Una Innovadora Lavadora para Bicicletas, Brewbot - La Maquina que te Permite Hacer tu Propia Cerveza en Casa, Cafe X - Una Cafeteria Completamente Automatizada, Plenty - La Startup que Crece Vegetales en Pequeños Espacios Techados, Proteon - La Maquina Expendedora que Prepara tu Shake de Proteina, Base - Una Cabina para Transportar a tu Mascota, Proteon - La Maquina Expendedora que Prepara tu Shake de Proteina, The Tyre Collective - El Dispositivo que Elimina la Contaminación de las Llantas, Urban Rigger - Residencias Flotantes para Estudiantes, Creator - El Robot que Fabrica Hamburguesas, Cafe X - Una Cafeteria Completamente Automatizada, Project Circleg - La Startup que crea Protesis Accesibles y Ecologicas, Nuro - El Vehiculo que Entregara tus Compras, Zipline - Una Flotilla de Drones Transportadores de Sangre y Medicinas, Brewbot - La Maquina que te Permite Hacer tu Propia Cerveza en Casa, Urban Cultivator - El Gadget que te Permite Crecer Hierbas en tu Cocina, Creator - El Robot que Fabrica Hamburguesas, Mashambas - El Rascacielos que Planea Alimentar a todo un Pueblo en Africa, Urban Rigger - Residencias Flotantes para Estudiantes, BVG Adidas - Los Sneakers que te dan Acceso Ilimitado al Transporte Publico, The Tyre Collective - El Dispositivo que Elimina la Contaminación de las Llantas, null, null]
[27, Leonardo, Munoz, Dominguez, 1, Chahue No 100,Sector R,Santa Maria Huatulco, Aura - La Sofisticada Computadora que no Tiene Monitor, Senco - Un Innovador y Disruptivo Casco para Bomberos, null, Piestro - El Robot que Prepara Pizzas en 3 Minutos, The Tyre Collective - El Dispositivo que Elimina la Contaminación de las Llantas, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, BVG Adidas - Los Sneakers que te dan Acceso Ilimitado al Transporte Publico, Urban Rigger - Residencias Flotantes para Estudiantes, Sodapop - La Bocina que Convierte Botellas de Plastico en Amplificadores, At Skin - El Gagdet que Convierte tu Smartphone en Escaner de Piel, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, Time Off - El Reloj que elimina la Ansiedad digital, Proteon - La Maquina Expendedora que Prepara tu Shake de Proteina, Creator - El Robot que Fabrica Hamburguesas, CycleWash - Una Innovadora Lavadora para Bicicletas, YouWho - El Kit que Revela tu Pasado a traves de la Saliva, Creator - El Robot que Fabrica Hamburguesas, Walkcar - El Vehículo Electrico que tiene el Tamaño de una Laptop, Piestro - El Robot que Prepara Pizzas en 3 Minutos, The Tyre Collective - El Dispositivo que Elimina la Contaminación de las Llantas, Mirror - El Gimnasio que cabe en un Espejo, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, Petit Pli - Ropa Infantil que Crece Junto con tus Hijos, Microbial Home - Una Cocina que Funciona con Desperdicios Organicos, At Skin - El Gagdet que Convierte tu Smartphone en Escaner de Piel, CycleWash - Una Innovadora Lavadora para Bicicletas, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, Eli - El Micro Vehículo que Va a Transformar la Movilidad Urbana, Walkcar - El Vehículo Electrico que tiene el Tamaño de una Laptop, Aim - La Primer Generacion de Hospitales Ambulantes y Autonomos, Zipline - Una Flotilla de Drones Transportadores de Sangre y Medicinas, Plenty - La Startup que Crece Vegetales en Pequeños Espacios Techados, Tikku - El Edificio que Cabe en un Cajon de Estacionamiento, Piestro - El Robot que Prepara Pizzas en 3 Minutos, Mimica - Las Etiquetas Inteligentes que Reducen el Desperdicio de Alimentos, Time Off - El Reloj que elimina la Ansiedad digital, Proteon - La Maquina Expendedora que Prepara tu Shake de Proteina, null, null, null, null, null, null]
